,ID,Title,Author,Org
248,52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians, Joao Guerreiro,Carnegie Mellon University
249,52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians, Shigeo Morishima,Waseda Research Institute for Science and Engineering
250,52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians, Yoichi Sato,University of Tokyo
251,52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians, Kris Kitani,Carnegie Mellon University
252,52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians, Chieko Asakawa,Carnegie Mellon University
253,53,From Gender Biases to Gender-Inclusive Design: An Empirical Investigation, Mihaela Vorvoreanu,Microsoft Research
254,53,From Gender Biases to Gender-Inclusive Design: An Empirical Investigation, Lingyi Zhang,Purdue University
255,53,From Gender Biases to Gender-Inclusive Design: An Empirical Investigation, Yun-Han Huang,Purdue University
256,53,From Gender Biases to Gender-Inclusive Design: An Empirical Investigation, Claudia Hilderbrand,Oregon State University
257,53,From Gender Biases to Gender-Inclusive Design: An Empirical Investigation, Zoe Steine-Hanson,Oregon State University
258,53,From Gender Biases to Gender-Inclusive Design: An Empirical Investigation, Margaret Burnett,Oregon State University
259,54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights, Kathrin Pollmann,University of Stuttgart
260,54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights, Oilver Stefani,Psychiatric University Clinics
261,54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights, Amelie Bengsch,Fraunhofer Insitute for Industrial Engineering IAO
262,54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights, Matthias Peissner,Fraunhofer Insitute for Industrial Engineering IAO
263,54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights, Mathias Vukelic,Fraunhofer Institute for Industrial Engineering IAO
264,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Yang Zhang,Microsoft Research
265,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Michel Pahud,Microsoft Research
266,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Christian Holz,Microsoft Research
267,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Haijun Xia,Microsoft Research
268,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Gierad Laput,Microsoft Research
269,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Michael McGuffin,Microsoft Research
270,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Xiao Tu,Microsoft Research
271,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Andrew Mittereder,Microsoft Research
272,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Fei Su,Microsoft Research
273,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, William Buxton,Microsoft Research
274,55,Sensing Posture-Aware Pen+Touch Interaction on Tablets, Ken Hinckley,Microsoft Research
275,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR, Jatin Arora,Indraprastha Institute of Information Technology
276,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR, Aryan Saini,Indraprastha Institute of Information Technology
277,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR, Nirmita Mehra,Indraprastha Institute of Information Technology
278,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR, Varnit Jain,Indraprastha Institute of Information Technology
279,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR, Shwetank Shrey,Indraprastha Institute of Information Technology
280,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR, Aman Parnami,Indraprastha Institute of Information Technology
281,56,VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR,,Indraprastha Institute of Information Technology
282,57,Painting with CATS: Camera-Aided Texture Synthesis, Ticha Sethapakdi,Carnegie Mellon University
283,57,Painting with CATS: Camera-Aided Texture Synthesis, James McCann,Carnegie Mellon University
284,58,A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays, Julian Petford,University of St Andrews
285,58,A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays, Iain Carson,University of St Andrews
286,58,A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays, Miguel A. Nacenta,University of St Andrews
287,58,A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays, Carl Gutwin,University of Saskatchewan
288,59,An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal Sound, Brendan Cassidy,University of Central Lancashire
289,59,An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal Sound, Janet C. Read,University of Central Lancashire
290,59,An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal Sound, I. Scott MacKenzie,York University
291,60,Integrated Workflows: Generating Feedback Between Digital and Physical Realms, Emrecan Gulay,Aalto University
292,60,Integrated Workflows: Generating Feedback Between Digital and Physical Realms, Andres Lucero,Aalto University
293,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Alexis Hope,Massachusetts Institute of Technology
294,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Catherine D'Ignazio,Emerson College
295,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Josephine Hoy,University of Washington
296,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Rebecca Michelson,Independent Researcher
297,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Jennifer Roberts,Versed Education Group
298,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Kate Krontiris,Independent Researcher
299,61,Hackathons as Participatory Design: Iterating Feminist Utopias, Ethan Zuckerman,Massachusetts Institute of Technology
300,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Manaswi Saha,University of Washington
301,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Michael Saugstad,University of Washington
302,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Hanuma Teja Maddali,University of Maryland
303,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Aileen Zeng,University of Washington
304,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Ryan Holland,Montgomery Blair High School
305,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Steven Bower,University of Maryland
306,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Aditya Dash,University of Maryland
307,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Sage Chen,University of Michigan
308,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Anthony Li,University of Maryland
309,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Kotaro Hara,Singapore Management University
310,62,Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale, Jon Froehlich,University of Washington
311,63,HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation, Jorge Piazentin Ono,New York University
312,63,HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation, Arvi Gjoka,New York University
313,63,HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation, Justin Salamon,New York University
314,63,HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation, Carlos Dietrich,New York University
315,63,HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation, Claudio T. Silva,New York University
316,64,Moments of Change: Analyzing Peer-Based Cognitive Support in Online Mental Health Forums, Yada Pruksachatkun,New York University
317,64,Moments of Change: Analyzing Peer-Based Cognitive Support in Online Mental Health Forums, Sachin R. Pendse,Microsoft Research India
318,64,Moments of Change: Analyzing Peer-Based Cognitive Support in Online Mental Health Forums, Amit Sharma,Microsoft Research India
319,65,Increasing the Transparency of Research Papers with Explorable Multiverse Analyses, Pierre Dragicevic,Inria
320,65,Increasing the Transparency of Research Papers with Explorable Multiverse Analyses, Yvonne Jansen,CNRS – Sorbonne Universite
321,65,Increasing the Transparency of Research Papers with Explorable Multiverse Analyses, Abhraneel Sarma,University of Michigan
322,65,Increasing the Transparency of Research Papers with Explorable Multiverse Analyses, Matthew Kay,University of Michigan
323,65,Increasing the Transparency of Research Papers with Explorable Multiverse Analyses, Fanny Chevalier,University of Toronto
324,66,A Player-Centric Approach to Designing Spatial Skill Training Games, Helen Wauck,University of Illinois at Urbana-Champaign
325,66,A Player-Centric Approach to Designing Spatial Skill Training Games, Elisa D. Mekler,University of Basel
326,66,A Player-Centric Approach to Designing Spatial Skill Training Games, Wai-Tat Fu,University of Illinois at Urbana-Champaign
327,67,When Do People Trust Their Social Groups?, Xiao Ma,Cornell Tech
328,67,When Do People Trust Their Social Groups?, Justin Cheng,Facebook
329,67,When Do People Trust Their Social Groups?, Shankar Iyer,Facebook
330,67,When Do People Trust Their Social Groups?, Mor Naaman,Cornell Tech
331,68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations, In Kwon Choi,Indiana University & Purdue University
332,68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations, Taylor Childers,Indiana University & Purdue University
333,68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations, Nirmal Kumar Raveendranath,Indiana University & Purdue University
334,68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations, Swati Mishra,Cornell University
335,68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations, Kyle Harris,Indiana University & Purdue University
336,68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations, Khairi Reda,Indiana University & Purdue University
337,69,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability, Juergen Baumgartner,University of Fribourg
338,69,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability, Naomi Frei,University of Fribourg
339,69,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability, Mascha Kleinke,University of Fribourg
340,69,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability, Juergen Sauer,University of Fribourg
341,69,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability, Andreas Sonderegger,ecole Polytechnique Federale de Lausanne
342,70,Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV, Tom Feltwell,Northumbria University
343,70,Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV, Gavin Wood,Northumbria University
344,70,Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV, Scarlett Rowland,Northumbria University
