"","ID","Title","Authors"
"51",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Niels van Berkel"
"753",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Jorge Goncalves"
"1455",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Peter Koval (The University of Melbourne)"
"2157",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Simo Hosio (University of Oulu)"
"2859",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Tilman Dingler (University of Melbourne)"
"3561",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Denzil Ferreira (University of Oulu)"
"4263",51,"Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports"," Vassilis Kostakos (University of Melbourne)"
"52",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Seita Kayukawa (Carnegie Mellon University)"
"754",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Keita Higuchi (University of Tokyo)"
"1456",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Joao Guerreiro (Carnegie Mellon University)"
"2158",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Shigeo Morishima (Waseda Research Institute for Science and Engineering)"
"2860",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Yoichi Sato (University of Tokyo)"
"3562",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Kris Kitani (Carnegie Mellon University)"
"4264",52,"BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians"," Chieko Asakawa (Carnegie Mellon University & IBM Research)"
"53",53,"From Gender Biases to Gender-Inclusive Design: An Empirical Investigation"," Mihaela Vorvoreanu (Microsoft Research & Purdue University)"
"755",53,"From Gender Biases to Gender-Inclusive Design: An Empirical Investigation"," Lingyi Zhang"
"1457",53,"From Gender Biases to Gender-Inclusive Design: An Empirical Investigation"," Yun-Han Huang (Purdue University)"
"2159",53,"From Gender Biases to Gender-Inclusive Design: An Empirical Investigation"," Claudia Hilderbrand"
"2861",53,"From Gender Biases to Gender-Inclusive Design: An Empirical Investigation"," Zoe Steine-Hanson"
"3563",53,"From Gender Biases to Gender-Inclusive Design: An Empirical Investigation"," Margaret Burnett (Oregon State University)"
"54",54,"How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights"," Kathrin Pollmann (University of Stuttgart & Fraunhofer Institute for Industrial Engineering IAO)"
"756",54,"How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights"," Oilver Stefani (Psychiatric University Clinics)"
"1458",54,"How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights"," Amelie Bengsch"
"2160",54,"How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights"," Matthias Peissner (Fraunhofer Insitute for Industrial Engineering IAO)"
"2862",54,"How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights"," Mathias Vukelic (Fraunhofer Institute for Industrial Engineering IAO & University of Stuttgart)"
"55",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Yang Zhang (Microsoft Research & Carnegie Mellon University)"
"757",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Michel Pahud"
"1459",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Christian Holz (Microsoft Research)"
"2161",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Haijun Xia (Microsoft Research & University of Toronto)"
"2863",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Gierad Laput (Microsoft Research & Carnegie Mellon University)"
"3565",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Michael McGuffin (Microsoft Research & ecole de Technologie Superieure)"
"4267",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Xiao Tu"
"4969",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Andrew Mittereder"
"5671",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Fei Su"
"6373",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," William Buxton"
"7075",55,"Sensing Posture-Aware Pen+Touch Interaction on Tablets"," Ken Hinckley (Microsoft Research)"
"56",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," Jatin Arora"
"758",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," Aryan Saini"
"1460",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," Nirmita Mehra"
"2162",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," Varnit Jain"
"2864",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," Shwetank Shrey"
"3566",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," Aman Parnami"
"4268",56,"VirtualBricks: Exploring a Scalable Modular Toolkit for Enabling Physical Manipulation in VR"," (Indraprastha Institute of Information Technology)"
"57",57,"Painting with CATS: Camera-Aided Texture Synthesis"," Ticha Sethapakdi"
"759",57,"Painting with CATS: Camera-Aided Texture Synthesis"," James McCann (Carnegie Mellon University)"
"58",58,"A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays"," Julian Petford"
"760",58,"A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays"," Iain Carson"
"1462",58,"A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays"," Miguel A. Nacenta (University of St Andrews)"
"2164",58,"A Comparison of Guiding Techniques for Out-of-View Objects in Full-Coverage Displays"," Carl Gutwin (University of Saskatchewan)"
"59",59,"An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal Sound"," Brendan Cassidy"
"761",59,"An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal Sound"," Janet C. Read (University of Central Lancashire)"
"1463",59,"An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal Sound"," I. Scott MacKenzie (York University)"
"60",60,"Integrated Workflows: Generating Feedback Between Digital and Physical Realms"," Emrecan Gulay"
"762",60,"Integrated Workflows: Generating Feedback Between Digital and Physical Realms"," Andres Lucero (Aalto University)"
"61",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Alexis Hope (Massachusetts Institute of Technology)"
"763",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Catherine D'Ignazio (Emerson College)"
"1465",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Josephine Hoy (University of Washington)"
"2167",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Rebecca Michelson (Independent Researcher)"
"2869",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Jennifer Roberts (Versed Education Group)"
"3571",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Kate Krontiris (Independent Researcher)"
"4273",61,"Hackathons as Participatory Design: Iterating Feminist Utopias"," Ethan Zuckerman (Massachusetts Institute of Technology)"
"62",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Manaswi Saha"
"764",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Michael Saugstad (University of Washington)"
"1466",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Hanuma Teja Maddali (University of Maryland)"
"2168",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Aileen Zeng (University of Washington)"
"2870",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Ryan Holland (Montgomery Blair High School)"
"3572",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Steven Bower"
"4274",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Aditya Dash (University of Maryland)"
"4976",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Sage Chen (University of Michigan)"
"5678",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Anthony Li (University of Maryland)"
"6380",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Kotaro Hara (Singapore Management University)"
"7082",62,"Project Sidewalk: A Web-based Crowdsourcing Tool for Collecting Sidewalk Accessibility Data At Scale"," Jon Froehlich (University of Washington)"
"63",63,"HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation"," Jorge Piazentin Ono"
"765",63,"HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation"," Arvi Gjoka"
"1467",63,"HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation"," Justin Salamon"
"2169",63,"HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation"," Carlos Dietrich"
"2871",63,"HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation"," Claudio T. Silva (New York University)"
"64",64,"Moments of Change: Analyzing Peer-Based Cognitive Support in Online Mental Health Forums"," Yada Pruksachatkun (New York University)"
"766",64,"Moments of Change: Analyzing Peer-Based Cognitive Support in Online Mental Health Forums"," Sachin R. Pendse"
"1468",64,"Moments of Change: Analyzing Peer-Based Cognitive Support in Online Mental Health Forums"," Amit Sharma (Microsoft Research India)"
"65",65,"Increasing the Transparency of Research Papers with Explorable Multiverse Analyses"," Pierre Dragicevic (Inria)"
"767",65,"Increasing the Transparency of Research Papers with Explorable Multiverse Analyses"," Yvonne Jansen (CNRS – Sorbonne Universite)"
"1469",65,"Increasing the Transparency of Research Papers with Explorable Multiverse Analyses"," Abhraneel Sarma"
"2171",65,"Increasing the Transparency of Research Papers with Explorable Multiverse Analyses"," Matthew Kay (University of Michigan)"
"2873",65,"Increasing the Transparency of Research Papers with Explorable Multiverse Analyses"," Fanny Chevalier (University of Toronto)"
"66",66,"A Player-Centric Approach to Designing Spatial Skill Training Games"," Helen Wauck (University of Illinois at Urbana-Champaign)"
"768",66,"A Player-Centric Approach to Designing Spatial Skill Training Games"," Elisa D. Mekler (University of Basel)"
"1470",66,"A Player-Centric Approach to Designing Spatial Skill Training Games"," Wai-Tat Fu (University of Illinois at Urbana-Champaign)"
"67",67,"When Do People Trust Their Social Groups?"," Xiao Ma (Cornell Tech & Facebook)"
"769",67,"When Do People Trust Their Social Groups?"," Justin Cheng"
"1471",67,"When Do People Trust Their Social Groups?"," Shankar Iyer (Facebook)"
"2173",67,"When Do People Trust Their Social Groups?"," Mor Naaman (Cornell Tech)"
"68",68,"Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations"," In Kwon Choi"
"770",68,"Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations"," Taylor Childers"
"1472",68,"Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations"," Nirmal Kumar Raveendranath (Indiana University & Purdue University)"
"2174",68,"Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations"," Swati Mishra (Cornell University)"
"2876",68,"Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations"," Kyle Harris"
"3578",68,"Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations"," Khairi Reda (Indiana University & Purdue University)"
"69",69,"Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability"," Juergen Baumgartner (University of Fribourg)"
"771",69,"Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability"," Naomi Frei"
"1473",69,"Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability"," Mascha Kleinke"
"2175",69,"Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability"," Juergen Sauer (University of Fribourg)"
"2877",69,"Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability"," Andreas Sonderegger (ecole Polytechnique Federale de Lausanne)"
"70",70,"Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV"," Tom Feltwell"
"772",70,"Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV"," Gavin Wood"
"1474",70,"Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV"," Scarlett Rowland"
"2176",70,"Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV"," Kiel S. Long"
